Date,Open,High,Low,Close,Adj Close,Volume
2021-08-02,430.6199951171875,430.7099914550781,425.4800109863281,428.9200134277344,426.8846740722656,1366900
2021-08-03,429.9200134277344,436.79998779296875,429.1199951171875,435.07000732421875,433.0054931640625,1448100
2021-08-04,436.0,437.989990234375,432.8900146484375,435.0400085449219,432.9756164550781,1280500
2021-08-05,437.75,443.5,436.7300109863281,443.19000244140625,441.0869140625,1742600
2021-08-06,442.7300109863281,443.4599914550781,438.8999938964844,439.6300048828125,437.5438232421875,1789800
2021-08-09,440.6499938964844,442.7799987792969,439.30999755859375,440.4700012207031,438.3798522949219,1472500
2021-08-10,440.6600036621094,443.79998779296875,440.6600036621094,443.0299987792969,440.92767333984375,1893700
2021-08-11,445.5,448.0,441.79998779296875,444.29998779296875,442.1916809082031,2267500
2021-08-12,443.0,446.6300048828125,442.25,445.3599853515625,443.2466125488281,1230700
2021-08-13,445.7799987792969,448.3599853515625,444.5400085449219,447.82000732421875,445.6949768066406,1309300
2021-08-16,447.9100036621094,453.19000244140625,447.04998779296875,452.8599853515625,450.7110290527344,1515600
2021-08-17,452.8599853515625,453.7799987792969,449.70001220703125,452.3399963378906,450.1935119628906,1936700
2021-08-18,450.9599914550781,455.239990234375,445.8999938964844,446.2099914550781,444.09259033203125,2030100
2021-08-19,442.95001220703125,455.5,441.30999755859375,454.260009765625,452.1044006347656,1953700
2021-08-20,455.489990234375,460.6199951171875,453.6600036621094,458.989990234375,456.81195068359375,1911200
2021-08-23,457.2699890136719,459.05999755859375,454.5899963378906,454.92999267578125,452.7712097167969,1835900
2021-08-24,455.25,455.3900146484375,450.29998779296875,451.7900085449219,449.6461181640625,1541700
2021-08-25,450.8299865722656,452.82000732421875,447.32000732421875,451.2300109863281,449.0887756347656,1520600
2021-08-26,451.2300109863281,452.4800109863281,446.70001220703125,449.30999755859375,447.1778869628906,1418600
2021-08-27,449.30999755859375,451.6199951171875,446.79998779296875,450.3399963378906,448.2030029296875,1310200
2021-08-30,451.0400085449219,456.5899963378906,450.44000244140625,455.92999267578125,453.7664794921875,1219800
2021-08-31,456.1400146484375,456.8800048828125,452.44000244140625,455.489990234375,453.32855224609375,1699000
2021-09-01,455.4800109863281,456.67999267578125,451.8500061035156,456.5199890136719,454.3536682128906,1325400
2021-09-02,459.4200134277344,461.44000244140625,458.3900146484375,460.9700012207031,458.7825927734375,1455000
2021-09-03,459.0,463.6000061035156,459.0,462.54998779296875,460.35504150390625,1302400
2021-09-07,462.5,463.20001220703125,457.6300048828125,459.6000061035156,457.4190368652344,1463400
2021-09-08,459.1099853515625,465.8299865722656,458.0799865722656,465.70001220703125,463.4901123046875,1372000
2021-09-09,467.3399963378906,469.7699890136719,465.239990234375,465.94000244140625,463.72900390625,1398700
2021-09-10,467.1700134277344,468.3999938964844,463.20001220703125,465.1600036621094,462.9526672363281,1324800
2021-09-13,467.05999755859375,468.239990234375,458.20001220703125,459.6600036621094,457.478759765625,1679500
2021-09-14,460.95001220703125,462.20001220703125,457.4200134277344,458.4100036621094,456.2347106933594,1383900
2021-09-15,458.239990234375,462.25,456.1400146484375,460.7300109863281,458.543701171875,1770300
2021-09-16,460.7900085449219,463.7699890136719,456.57000732421875,463.30999755859375,461.1114501953125,1577500
2021-09-17,461.6199951171875,462.82000732421875,457.0199890136719,459.510009765625,457.3294982910156,3411400
2021-09-20,456.6300048828125,460.95001220703125,446.6199951171875,451.1400146484375,448.99920654296875,2602000
2021-09-21,451.1400146484375,456.8399963378906,450.1600036621094,452.1099853515625,449.964599609375,1531300
2021-09-22,454.70001220703125,455.3500061035156,449.8399963378906,452.3299865722656,450.1835632324219,1380800
2021-09-23,452.29998779296875,455.54998779296875,451.1000061035156,452.7799987792969,450.63140869140625,2061200
2021-09-24,455.9800109863281,468.7200012207031,455.0,467.75,465.5303649902344,3353800
2021-09-27,465.54998779296875,470.489990234375,457.239990234375,460.55999755859375,458.37451171875,2526000
2021-09-28,457.1400146484375,457.5,445.6700134277344,447.3500061035156,445.2272033691406,2632700
2021-09-29,449.8699951171875,456.0,448.8999938964844,451.7900085449219,449.6461181640625,1922000
2021-09-30,453.6199951171875,455.3599853515625,449.29998779296875,449.3500061035156,447.21771240234375,1836400
2021-10-01,449.7300109863281,451.0799865722656,440.760009765625,448.3299865722656,446.2025146484375,1860700
2021-10-04,448.3399963378906,449.3500061035156,436.1700134277344,440.1400146484375,438.0514221191406,2264000
2021-10-05,439.5799865722656,449.1099853515625,439.25,446.239990234375,444.1224365234375,1808700
2021-10-06,443.92999267578125,449.7799987792969,442.3800048828125,449.3399963378906,447.2077331542969,1334600
2021-10-07,456.4700012207031,459.5899963378906,452.07000732421875,452.8699951171875,450.72100830078125,1966200
2021-10-08,455.44000244140625,455.75,450.0,451.8500061035156,449.705810546875,1545800
2021-10-11,450.0400085449219,453.69000244140625,449.5400085449219,449.70001220703125,447.5660705566406,1011700
2021-10-12,450.1499938964844,452.8500061035156,445.75,446.8699951171875,444.7494812011719,1380900
2021-10-13,448.5400085449219,450.510009765625,444.07000732421875,445.29998779296875,443.1868896484375,1621500
2021-10-14,447.1099853515625,451.70001220703125,446.5,450.6600036621094,448.521484375,1480400
2021-10-15,453.8900146484375,453.94000244140625,449.17999267578125,452.3900146484375,450.2433166503906,1494800
2021-10-18,449.6099853515625,462.3500061035156,448.5,461.95001220703125,459.7579345703125,2141300
2021-10-19,463.0,467.1600036621094,460.30999755859375,467.0799865722656,464.8635559082031,1365300
2021-10-20,468.5199890136719,472.5,467.8399963378906,469.7699890136719,467.5408020019531,1352900
2021-10-21,469.7699890136719,477.6499938964844,469.0799865722656,477.2300109863281,474.9654235839844,1423300
2021-10-22,478.989990234375,485.0299987792969,478.57000732421875,481.989990234375,479.70281982421875,1710300
2021-10-25,481.989990234375,492.2099914550781,479.5,490.1000061035156,487.77435302734375,1903400
2021-10-26,482.1300048828125,488.25,481.2300109863281,485.5299987792969,483.2260437011719,2378600
2021-10-27,483.8500061035156,491.5,483.55999755859375,489.1099853515625,486.78900146484375,1741800
2021-10-28,486.9599914550781,491.8299865722656,486.4800109863281,490.5299987792969,488.9920959472656,1362400
2021-10-29,486.7799987792969,494.1700134277344,486.6600036621094,491.5400085449219,489.9989318847656,2471600
2021-11-01,494.1499938964844,494.8900146484375,487.20001220703125,491.8699951171875,490.327880859375,1548700
2021-11-02,494.739990234375,499.489990234375,492.7200012207031,496.989990234375,495.43182373046875,2012200
2021-11-03,501.3399963378906,502.9599914550781,495.75,502.3299865722656,500.7550964355469,1856000
2021-11-04,507.010009765625,520.2100219726562,506.010009765625,515.6199951171875,514.00341796875,2615000
2021-11-05,514.77001953125,517.9000244140625,508.6300048828125,513.1199951171875,511.51129150390625,2071700
2021-11-08,513.4099731445312,513.4099731445312,500.20001220703125,503.80999755859375,502.23046875,2834800
2021-11-09,505.1199951171875,509.1000061035156,504.05999755859375,508.7099914550781,507.1150817871094,1881800
2021-11-10,508.260009765625,510.3599853515625,503.7699890136719,505.510009765625,503.9251403808594,1226600
2021-11-11,506.20001220703125,512.5,504.0400085449219,512.1799926757812,510.5741882324219,1227300
2021-11-12,514.25,519.6599731445312,513.22998046875,517.1699829101562,515.548583984375,1780200
2021-11-15,518.489990234375,523.0999755859375,518.010009765625,519.8900146484375,518.2600708007812,1392300
2021-11-16,519.8400268554688,528.2999877929688,517.4099731445312,526.719970703125,525.068603515625,1690700
2021-11-17,527.5,530.739990234375,524.510009765625,526.2899780273438,524.6399536132812,1609400
2021-11-18,528.1599731445312,530.7999877929688,522.489990234375,529.3699951171875,527.7103271484375,1664200
2021-11-19,534.0800170898438,535.280029296875,528.010009765625,533.7899780273438,532.116455078125,1909800
2021-11-22,533.3200073242188,545.4199829101562,532.3200073242188,539.6500244140625,537.9581298828125,2190500
2021-11-23,537.9600219726562,545.8200073242188,533.77001953125,545.260009765625,543.5504760742188,2147000
2021-11-24,545.5399780273438,550.8300170898438,543.3200073242188,549.72998046875,548.0064697265625,2316400
2021-11-26,549.5499877929688,554.5499877929688,544.3099975585938,546.1300048828125,544.4177856445312,1844800
2021-11-29,546.1300048828125,560.780029296875,542.4099731445312,554.8800048828125,553.1403198242188,2919100
2021-11-30,551.0,557.1699829101562,535.8900146484375,539.3800048828125,537.68896484375,4244200
2021-12-01,543.0999755859375,548.25,529.4000244140625,529.8400268554688,528.1788940429688,2877100
2021-12-02,518.510009765625,530.9099731445312,514.0399780273438,525.510009765625,523.8624267578125,3277500
2021-12-03,529.989990234375,537.5,524.77001953125,528.9299926757812,527.271728515625,2984400
2021-12-06,532.25,536.0499877929688,527.5700073242188,533.2000122070312,531.5283203125,2432900
2021-12-07,538.25,543.0,534.7100219726562,542.02001953125,540.3206787109375,2579800
2021-12-08,546.2100219726562,547.7899780273438,525.5499877929688,530.1099853515625,528.447998046875,3037500
2021-12-09,528.7999877929688,532.3300170898438,523.7999877929688,524.3300170898438,522.6860961914062,3200500
2021-12-10,534.7100219726562,561.27001953125,534.6099853515625,558.8200073242188,557.0680541992188,6333600
2021-12-13,550.4400024414062,559.75,547.97998046875,557.219970703125,555.4729614257812,3415200
2021-12-14,556.4600219726562,557.1699829101562,537.5700073242188,545.3400268554688,543.6302490234375,3494400
2021-12-15,546.2100219726562,566.489990234375,545.530029296875,565.47998046875,563.7070922851562,2937100
2021-12-16,564.7899780273438,566.5499877929688,549.4500122070312,552.6300048828125,550.8973999023438,2683000
2021-12-17,549.3200073242188,556.469970703125,540.97998046875,547.6099853515625,545.8931274414062,5752000
2021-12-20,542.1300048828125,549.1400146484375,538.030029296875,548.5599975585938,546.8402099609375,2033600
2021-12-21,550.5,551.780029296875,536.0800170898438,545.4299926757812,543.719970703125,2472800
2021-12-22,545.3800048828125,550.0,539.7999877929688,549.6699829101562,547.9466552734375,1454500
2021-12-23,551.739990234375,552.6099853515625,547.489990234375,550.3699951171875,548.6444702148438,1757800
2021-12-27,551.5399780273438,565.739990234375,551.4400024414062,563.469970703125,561.703369140625,2262900
2021-12-28,563.4299926757812,566.6400146484375,560.7000122070312,564.6400146484375,562.8698120117188,1155000
2021-12-29,566.4000244140625,571.489990234375,563.5,567.77001953125,565.9899291992188,1753000
2021-12-30,569.530029296875,569.8800048828125,562.3699951171875,563.9099731445312,562.1420288085938,1338700
2021-12-31,563.4099731445312,568.25,559.030029296875,567.7000122070312,565.920166015625,1509200
2022-01-03,565.030029296875,567.469970703125,555.510009765625,566.7100219726562,564.9332885742188,2714100
2022-01-04,564.22998046875,568.719970703125,561.7899780273438,564.22998046875,562.4610595703125,2097500
2022-01-05,563.6900024414062,565.0499877929688,549.77001953125,549.9199829101562,548.1958618164062,2887500
2022-01-06,546.2000122070312,553.52001953125,543.5499877929688,549.7999877929688,548.0762939453125,2503100
2022-01-07,547.5499877929688,548.3699951171875,534.239990234375,536.1799926757812,534.4989624023438,2323900
2022-01-10,529.2899780273438,530.4099731445312,508.5,518.7999877929688,517.1734619140625,4916800
2022-01-11,518.7999877929688,522.469970703125,510.2900085449219,522.030029296875,520.3933715820312,2457300
2022-01-12,522.030029296875,530.030029296875,522.010009765625,525.7999877929688,524.1514892578125,1729500
2022-01-13,527.6400146484375,529.0499877929688,515.22998046875,516.8800048828125,515.259521484375,2428100
2022-01-14,511.57000732421875,512.97998046875,501.8599853515625,502.989990234375,501.41302490234375,3872500
2022-01-18,494.4599914550781,495.0799865722656,486.8599853515625,488.07000732421875,486.5398254394531,3801900
2022-01-19,489.8900146484375,496.239990234375,487.1000061035156,490.1600036621094,488.6232604980469,2709400
2022-01-20,490.75,499.8800048828125,481.8399963378906,482.82000732421875,481.3062744140625,2893700
2022-01-21,481.9200134277344,494.6099853515625,481.32000732421875,481.6099853515625,480.10003662109375,3295600
2022-01-24,475.54998779296875,489.9700012207031,469.010009765625,488.8999938964844,487.3671875,4412600
2022-01-25,479.8999938964844,482.6400146484375,472.3699951171875,477.32000732421875,475.8235168457031,3076800
2022-01-26,483.2300109863281,493.8699951171875,478.7699890136719,483.4700012207031,481.9542236328125,3074900
2022-01-27,486.9200134277344,495.7900085449219,480.30999755859375,482.5199890136719,481.0072021484375,2372300
2022-01-28,483.739990234375,492.7300109863281,475.8999938964844,492.42999267578125,490.8861389160156,1918500
2022-01-31,492.0,506.4200134277344,490.6300048828125,505.1300048828125,503.54632568359375,2480700
2022-02-01,505.0,509.67999267578125,496.94000244140625,508.4100036621094,506.8160400390625,2347200
2022-02-02,511.1099853515625,523.989990234375,510.3399963378906,522.02001953125,520.3834228515625,2547600
2022-02-03,515.8800048828125,526.4400024414062,514.2100219726562,521.77001953125,520.9224853515625,2665100
2022-02-04,518.1099853515625,522.0,510.79998779296875,519.77001953125,518.92578125,2387400
2022-02-07,521.2999877929688,522.0,514.22998046875,515.8900146484375,515.0520629882812,1863600
2022-02-08,515.8900146484375,523.3900146484375,510.5,521.1500244140625,520.3035278320312,1462000
2022-02-09,528.0,534.239990234375,525.6799926757812,528.8300170898438,527.9710693359375,2256700
2022-02-10,520.8699951171875,524.469970703125,514.75,518.47998046875,517.6378173828125,2558900
2022-02-11,518.4000244140625,521.3499755859375,507.3800048828125,509.6700134277344,508.8421630859375,2349700
2022-02-14,508.989990234375,511.5299987792969,501.44000244140625,506.55999755859375,505.7372131347656,1749600
2022-02-15,513.3400268554688,516.0,510.760009765625,513.9199829101562,513.085205078125,1984600
2022-02-16,511.489990234375,514.5499877929688,501.7099914550781,512.4000244140625,511.5677490234375,1770800
2022-02-17,509.6400146484375,518.2100219726562,507.0299987792969,515.010009765625,514.1734619140625,2022800
2022-02-18,514.8900146484375,517.9000244140625,510.3299865722656,512.6699829101562,511.8372497558594,2154700
2022-02-22,510.0,514.5800170898438,498.1600036621094,502.17999267578125,501.36431884765625,2451800
2022-02-23,502.94000244140625,507.9700012207031,494.7799987792969,495.260009765625,494.45556640625,2021400
2022-02-24,483.2699890136719,506.54998779296875,482.9800109863281,505.5799865722656,504.7587890625,2859800
2022-02-25,508.5799865722656,518.25,505.25,517.489990234375,516.6494140625,2003000
2022-02-28,514.2999877929688,519.6300048828125,511.29998779296875,519.25,518.4066162109375,2408900
2022-03-01,519.4600219726562,529.3599853515625,519.1900024414062,522.9299926757812,522.0806274414062,2316000
2022-03-02,524.0,533.0900268554688,519.77001953125,528.0,527.1423950195312,2571500
2022-03-03,534.489990234375,538.9600219726562,529.5399780273438,533.0499877929688,532.1841430664062,3851800
2022-03-04,519.5,529.9199829101562,511.7799987792969,525.5,524.6464233398438,4417900
2022-03-07,523.4500122070312,545.2899780273438,523.4199829101562,528.52001953125,527.6615600585938,3896900
2022-03-08,526.219970703125,539.72998046875,522.4099731445312,523.3599853515625,522.5098876953125,3649700
2022-03-09,527.6199951171875,530.8599853515625,515.7100219726562,527.6500244140625,526.79296875,2789700
2022-03-10,523.1099853515625,534.3699951171875,518.1400146484375,532.719970703125,531.8546752929688,1777700
2022-03-11,536.6199951171875,542.6500244140625,526.4299926757812,527.4199829101562,526.5632934570312,1735100
2022-03-14,527.77001953125,535.3099975585938,523.5399780273438,525.9500122070312,525.095703125,1950000
2022-03-15,530.0,543.8499755859375,527.9199829101562,542.3200073242188,541.4391479492188,2547900
2022-03-16,544.530029296875,551.6199951171875,531.260009765625,543.3900146484375,542.5073852539062,3017200
2022-03-17,543.3499755859375,553.1699829101562,543.2000122070312,552.7899780273438,551.89208984375,1974200
2022-03-18,552.9600219726562,562.5499877929688,549.510009765625,561.3499755859375,560.4381713867188,3597800
2022-03-21,560.1400146484375,566.75,550.8400268554688,555.530029296875,554.627685546875,3136900
2022-03-22,556.9600219726562,560.3499755859375,552.3300170898438,559.4199829101562,558.5113525390625,1777500
2022-03-23,556.9500122070312,560.6900024414062,551.9099731445312,554.02001953125,553.1201171875,1546800
2022-03-24,555.510009765625,558.260009765625,549.219970703125,558.1099853515625,557.2034301757812,1614200
2022-03-25,559.8200073242188,560.4299926757812,550.22998046875,555.7100219726562,554.807373046875,1974900
2022-03-28,556.739990234375,565.260009765625,553.5,565.2100219726562,564.2919311523438,2056100
2022-03-29,568.0,571.219970703125,564.530029296875,569.97998046875,569.05419921875,2005400
2022-03-30,570.9500122070312,578.25,568.5900268554688,576.469970703125,575.5336303710938,2086500
2022-03-31,578.7000122070312,586.3200073242188,575.510009765625,575.8499755859375,574.9146118164062,3439800
2022-04-01,577.3800048828125,582.989990234375,572.3099975585938,575.5700073242188,574.6351318359375,1933500
2022-04-04,573.9400024414062,579.6900024414062,571.469970703125,575.1300048828125,574.19580078125,2201800
2022-04-05,572.5900268554688,583.97998046875,572.0999755859375,575.3200073242188,574.385498046875,1826800
2022-04-06,574.030029296875,586.7999877929688,570.3699951171875,584.7899780273438,583.840087890625,2646200
2022-04-07,592.2899780273438,612.27001953125,588.780029296875,608.0499877929688,607.0623168945312,4804200
2022-04-08,606.3800048828125,608.0,597.72998046875,600.0399780273438,599.0653686523438,3230200
2022-04-11,598.7899780273438,601.0,582.7999877929688,584.6699829101562,583.7203369140625,2792700
2022-04-12,586.6900024414062,591.72998046875,578.760009765625,581.3599853515625,580.4157104492188,2142000
2022-04-13,582.469970703125,593.489990234375,582.469970703125,591.0900268554688,590.1299438476562,2211800
2022-04-14,591.780029296875,596.280029296875,587.0499877929688,590.3900146484375,589.4310302734375,2206200
2022-04-18,585.3800048828125,592.1099853515625,579.5999755859375,582.1199951171875,581.1744384765625,2161900
2022-04-19,583.3499755859375,594.8300170898438,582.0,594.2999877929688,593.3346557617188,2327800
2022-04-20,599.1500244140625,605.280029296875,597.2999877929688,603.530029296875,602.5497436523438,1793300
2022-04-21,607.280029296875,609.1799926757812,591.1500244140625,591.739990234375,590.77880859375,2027900
2022-04-22,590.3499755859375,591.9000244140625,571.0499877929688,571.7000122070312,570.7714233398438,2878200
2022-04-25,570.3099975585938,570.3300170898438,553.530029296875,568.2100219726562,567.287109375,3154500
2022-04-26,565.25,568.3400268554688,553.3099975585938,553.760009765625,552.8605346679688,2057400
2022-04-27,556.1900024414062,563.6199951171875,552.8499755859375,554.0800170898438,553.1800537109375,2261600
2022-04-28,555.469970703125,564.7999877929688,545.7999877929688,562.0,562.0,2118700
2022-04-29,560.9299926757812,561.5800170898438,529.7000122070312,531.719970703125,531.719970703125,2968000
2022-05-02,532.22998046875,539.2000122070312,518.27001953125,528.9500122070312,528.9500122070312,3303400
2022-05-03,530.0,534.27001953125,523.7000122070312,528.0800170898438,528.0800170898438,2398000
2022-05-04,531.5999755859375,546.1400146484375,522.8099975585938,544.4299926757812,544.4299926757812,2465200
2022-05-05,541.5700073242188,542.3400268554688,512.1699829101562,517.3200073242188,517.3200073242188,3977000
2022-05-06,514.4000244140625,516.4400024414062,498.82000732421875,503.3599853515625,503.3599853515625,3560800
2022-05-09,496.1000061035156,507.04998779296875,494.3399963378906,498.8299865722656,498.8299865722656,3292700
2022-05-10,509.70001220703125,510.6300048828125,495.6300048828125,501.4599914550781,501.4599914550781,2729400
2022-05-11,503.9200134277344,508.0,487.80999755859375,489.0799865722656,489.0799865722656,2782900
2022-05-12,486.7900085449219,497.260009765625,479.760009765625,486.17999267578125,486.17999267578125,2829500
2022-05-13,493.1099853515625,498.7900085449219,489.6000061035156,497.2699890136719,497.2699890136719,2338600
2022-05-16,496.1400146484375,497.67999267578125,489.6199951171875,494.5299987792969,494.5299987792969,1579700
2022-05-17,489.1600036621094,493.55999755859375,480.2300109863281,490.4700012207031,490.4700012207031,2602800
2022-05-18,460.0,463.8599853515625,424.54998779296875,429.3999938964844,429.3999938964844,9511600
2022-05-19,430.3699951171875,430.5299987792969,418.7200012207031,422.92999267578125,422.92999267578125,5839600
2022-05-20,428.79998779296875,428.8500061035156,406.510009765625,416.42999267578125,416.42999267578125,5115000
2022-05-23,420.0,430.0,416.6700134277344,429.4800109863281,429.4800109863281,3687200
2022-05-24,424.79998779296875,438.7300109863281,424.3500061035156,437.7099914550781,437.7099914550781,3473400
2022-05-25,436.3299865722656,443.260009765625,430.8299865722656,440.1099853515625,440.1099853515625,3225100
2022-05-26,449.1000061035156,468.04998779296875,447.510009765625,464.989990234375,464.989990234375,5917600
2022-05-27,456.79998779296875,474.8800048828125,455.1199951171875,470.760009765625,470.760009765625,5719600
2022-05-31,470.760009765625,470.79998779296875,458.0299987792969,466.2200012207031,466.2200012207031,4424500
2022-06-01,469.3800048828125,470.5,456.70001220703125,456.989990234375,456.989990234375,2319400
2022-06-02,460.8999938964844,491.1300048828125,457.8800048828125,487.6099853515625,487.6099853515625,4950600
2022-06-03,485.0299987792969,488.1499938964844,475.5899963378906,476.25,476.25,2854900
2022-06-06,480.5,481.0,468.9100036621094,472.4700012207031,472.4700012207031,2297000
2022-06-07,459.9100036621094,473.7300109863281,459.5899963378906,471.7799987792969,471.7799987792969,2435500
2022-06-08,471.7799987792969,474.42999267578125,466.8900146484375,467.989990234375,467.989990234375,1697000
2022-06-09,467.3399963378906,484.239990234375,467.1499938964844,472.04998779296875,472.04998779296875,3087500
2022-06-10,465.0,468.19000244140625,457.760009765625,463.30999755859375,463.30999755859375,2549900
2022-06-13,450.0,458.6400146484375,448.8999938964844,452.25,452.25,3113400
2022-06-14,452.25,458.760009765625,450.2799987792969,454.79998779296875,454.79998779296875,2224600
2022-06-15,458.5,464.3599853515625,451.3900146484375,458.7900085449219,458.7900085449219,2250200
2022-06-16,450.30999755859375,457.7699890136719,447.9700012207031,451.760009765625,451.760009765625,2906600
2022-06-17,451.04998779296875,455.69000244140625,443.20001220703125,446.69000244140625,446.69000244140625,3609700
