Date,Open,High,Low,Close,Adj Close,Volume
2017-08-17,9.21166706085205,9.256667137145996,8.75,8.751667022705078,8.733600616455078,79291200
2017-08-18,8.765000343322754,8.909167289733887,8.625,8.720832824707031,8.702831268310547,64926000
2017-08-21,8.735833168029785,8.786666870117188,8.533332824707031,8.704999923706055,8.687030792236328,43240800
2017-08-22,8.833333015441895,9.11916732788086,8.829167366027832,9.092499732971191,9.07373046875,47132400
2017-08-23,8.94333267211914,9.053333282470703,8.93166732788086,8.990833282470703,8.972273826599121,42038400
2017-08-24,9.05666732788086,9.091667175292969,8.758333206176758,8.915833473205566,8.897428512573242,48590400
2017-08-25,9.006667137145996,9.082500457763672,8.822500228881836,8.855833053588867,8.837553024291992,46310400
2017-08-28,8.933333396911621,8.998332977294922,8.85083293914795,8.933333396911621,8.914892196655273,33121200
2017-08-29,8.700833320617676,9.083333015441895,8.680000305175781,9.043333053588867,9.024665832519531,42561600
2017-08-30,9.05916690826416,9.399999618530273,9.043333053588867,9.356666564941406,9.33735179901123,53124000
2017-08-31,9.432499885559082,9.65666675567627,9.417499542236328,9.6225004196167,9.60263729095459,53088000
2017-09-01,9.695833206176758,9.732500076293945,9.541666984558105,9.615833282470703,9.595983505249023,35500800
2017-09-05,9.52416706085205,9.59000015258789,9.139166831970215,9.358332633972168,9.339015007019043,64617600
2017-09-06,9.43416690826416,9.5024995803833,9.237500190734863,9.439167022705078,9.419682502746582,42778800
2017-09-07,9.49416732788086,9.574999809265137,9.399999618530273,9.4975004196167,9.47789478302002,36985200
2017-09-08,9.46166706085205,9.478333473205566,9.229166984558105,9.263333320617676,9.244211196899414,41323200
2017-09-11,9.47249984741211,9.61916732788086,9.46916675567627,9.558333396911621,9.538602828979492,42639600
2017-09-12,9.649999618530273,9.680832862854004,9.50583267211914,9.639166831970215,9.619269371032715,36709200
2017-09-13,9.583333015441895,9.68166732788086,9.545000076293945,9.679166793823242,9.659186363220215,25802400
2017-09-14,9.572500228881836,9.650833129882812,9.491666793823242,9.515832901000977,9.49618911743164,36788400
2017-09-15,9.50583267211914,9.709166526794434,9.456666946411133,9.592499732971191,9.572698593139648,39632400
2017-09-18,9.634166717529297,9.726667404174805,9.479166984558105,9.569167137145996,9.54941463470459,45754800
2017-09-19,9.614167213439941,9.654999732971191,9.515832901000977,9.609999656677246,9.59016227722168,28471200
2017-09-20,9.604999542236328,9.633333206176758,9.305000305175781,9.529999732971191,9.510327339172363,53653200
2017-09-21,9.501667022705078,9.505000114440918,9.25,9.346667289733887,9.327372550964355,42445200
2017-09-22,9.254166603088379,9.360833168029785,9.229999542236328,9.323332786560059,9.304086685180664,31083600
2017-09-25,9.209166526794434,9.223333358764648,8.887499809265137,9.03083324432373,9.012191772460938,67760400
2017-09-26,9.161666870117188,9.21166706085205,8.9975004196167,9.092499732971191,9.07373046875,47545200
2017-09-27,9.237500190734863,9.438332557678223,9.166666984558105,9.339166641235352,9.3198881149292,55674000
2017-09-28,9.271666526794434,9.350000381469727,9.203332901000977,9.323332786560059,9.304086685180664,32268000
2017-09-29,9.380000114440918,9.540833473205566,9.305000305175781,9.520833015441895,9.501179695129395,44124000
2017-10-02,9.569999694824219,9.664167404174805,9.420000076293945,9.547499656677246,9.527791023254395,46102800
2017-10-03,9.583333015441895,9.640000343322754,9.520833015441895,9.607500076293945,9.587666511535645,31369200
2017-10-04,9.551667213439941,9.692500114440918,9.525833129882812,9.632499694824219,9.612615585327148,45076800
2017-10-05,9.744999885559082,9.925832748413086,9.704167366027832,9.90999984741211,9.889542579650879,47145600
2017-10-06,9.816666603088379,9.949999809265137,9.8125,9.945833206176758,9.925302505493164,42980400
2017-10-09,9.991666793823242,10.021666526794434,9.88083267211914,9.920832633972168,9.90035343170166,34425600
2017-10-10,10.015000343322754,10.047499656677246,9.80916690826416,9.941666603088379,9.921144485473633,35878800
2017-10-11,9.929166793823242,10.033332824707031,9.887499809265137,10.028332710266113,10.007631301879883,29894400
2017-10-12,9.985833168029785,10.09000015258789,9.938332557678223,9.974166870117188,9.953577995300293,33090000
2017-10-13,10.089166641235352,10.119999885559082,10.054166793823242,10.085832595825195,10.06501293182373,24436800
2017-10-16,10.161666870117188,10.194999694824219,10.09416675567627,10.1899995803833,10.168964385986328,28539600
2017-10-17,10.177499771118164,10.229166984558105,10.130000114440918,10.22583293914795,10.204724311828613,30094800
2017-10-18,10.254166603088379,10.25583267211914,10.144166946411133,10.186667442321777,10.16563892364502,28950000
