Date,Open,High,Low,Close,Adj Close,Volume
2021-05-03,0.04446510727464046,0.045541160932760366,0.042617374158560026,0.04378287645022343,0.04435903729287037,0
2021-05-04,0.04364650065550409,0.05244839188994274,0.043991546674872484,0.04686973622802671,0.04748651889162919,0
2021-05-05,0.0451387223445876,0.046883604374164216,0.04309285716648528,0.046061334019315156,0.04666747735760838,0
2021-05-06,0.04427290104585255,0.04914005105166295,0.04401953057165279,0.043882881304413625,0.04446035724788889,0
2021-05-07,0.043940079828731195,0.04391939684298034,0.03979387384160288,0.03953852157471052,0.04005883063225144,0
2021-05-10,0.041041420479497964,0.04671902459251662,0.04085589094222265,0.04704024437136373,0.04765926936382214,0
2021-05-11,0.05124667093563081,0.05714354557284194,0.05050480224302638,0.05272687912685583,0.053420739353539096,0
2021-05-12,0.05451936745209806,0.06878499094176971,0.05361386100844581,0.06805456180993227,0.06895012358593461,0
2021-05-13,0.06394477661900895,0.07015884534245222,0.05461648111215889,0.0563761314945528,0.057118012589231375,0
2021-05-14,0.05268507758271471,0.0529354018022396,0.0451619153351756,0.045153392078952755,0.04574758991781606,0
2021-05-17,0.047882709473606885,0.05182641073159805,0.047585641507038035,0.04745860568624929,0.04808313959860878,0
2021-05-18,0.045430495296344194,0.051555066309682054,0.04568084116814507,0.05180366079068337,0.052485368485246514,0
2021-05-19,0.05519512027751706,0.06315533354923193,0.05398070679595686,0.0539843282285008,0.05469473504074369,0
2021-05-20,0.05422535353481455,0.05640496297574621,0.049044136992022674,0.049773647026229995,0.05042864262235812,0
2021-05-21,0.04898409651803705,0.04995217307479842,0.04712269299413034,0.04856123656425644,0.04920027638286065,0
2021-05-24,0.0491206215073683,0.04879615500449211,0.04406828366860988,0.04389626888637745,0.04447392243541326,0
2021-05-25,0.043656177212364755,0.045851064408550087,0.0403955774064399,0.04504590807309042,0.045638689731949296,0
2021-05-26,0.043856091516161266,0.045089489613652,0.041531022539001664,0.0414250609849079,0.041970193288546634,0
2021-05-27,0.04291120287132654,0.04318786847208209,0.0394281506546796,0.03992463314165683,0.04045002168375841,0
2021-05-28,0.03990782998395357,0.04002374032130935,0.03787607921789975,0.039900961546355675,0.04042603796454026,0
2021-06-01,0.04079797305134033,0.0438351642532546,0.037404579791452536,0.042652558071349045,0.043213845611598384,0
2021-06-02,0.04248638299070962,0.04346793672907762,0.03992463314165683,0.04158637285144314,0.042133630233338895,0
2021-06-03,0.0424314928401461,0.045882046967381455,0.04191890269556546,0.04307854284882477,0.043645433118357814,0
2021-06-04,0.042994652769074014,0.043554335315090086,0.038630504361199774,0.03885470856399343,0.03936601521302293,0
2021-06-07,0.04103268014589567,0.04103789306865228,0.03746527610224182,0.03889244174741631,0.039404246389906895,0
2021-06-08,0.03918602845056875,0.041941353839431,0.03604396496606487,0.04042341513727671,0.04095536569712931,0
2021-06-09,0.040597383152606206,0.04243254422835217,0.03689993131535388,0.04242855365495501,0.04298689119420607,0
2021-06-10,0.04298278956038481,0.043072794445072095,0.037978889081938846,0.03800665928143316,0.038506806473604,0
2021-06-11,0.03814238528894505,0.038168840662762736,0.03583084848421857,0.03688341002705017,0.03736877877381214,0
2021-06-14,0.03779186483595228,0.04005924515393452,0.035547151370575354,0.03854112546035428,0.03904830802843552,0
2021-06-15,0.03824455818773425,0.04077939343281732,0.03810737843892871,0.04009611764336263,0.04062376308372432,0
2021-06-16,0.04001130295963656,0.044978465954228296,0.039102685157252515,0.04299827118141661,0.04356410980918977,0
2021-06-17,0.04384945379637951,0.04543520356607381,0.03985023083230193,0.042064601627252195,0.042618152253032386,0
2021-06-18,0.04066268487229101,0.05035541151110843,0.0408005777145889,0.04988913547922827,0.050380826682218945,0
2021-06-21,0.0521593099995885,0.051821592697814514,0.04281970470887713,0.042508197529646706,0.04292714585934878,0
2021-06-22,0.04255672944675406,0.04320754645005712,0.03751666523673027,0.03937510440357322,0.039763172293595855,0
2021-06-23,0.038398827728095795,0.03971229958108046,0.035170763563496146,0.038618077281396546,0.038998684422586215,0
2021-06-24,0.03763326795135115,0.03771589636343478,0.03341811441655524,0.03756763123437823,0.0379378869058623,0
2021-06-25,0.03766142555856878,0.03786087291892717,0.03574198208072016,0.036614238817422165,0.036975095748836194,0
2021-06-28,0.03761968113321894,0.03848941732583518,0.03613609104225383,0.03686808474016153,0.03723144608695552,0
2021-06-29,0.036669158178308583,0.0380576805088124,0.03301102760350027,0.03745616086166739,0.03782531659962577,0
2021-06-30,0.03787364675172195,0.04037035196423014,0.03647174537860643,0.03698079711720601,0.03734526749421535,0
2021-07-01,0.03642129331358553,0.03718067812807475,0.03570429303978572,0.03596403551249864,0.03631848523188655,0
2021-07-02,0.03597655442789069,0.03579820258778654,0.03309950841689599,0.0347459182246836,0.035088364722381526,0
2021-07-06,0.0363548354053717,0.04133545340059234,0.0365805427432024,0.03797380826504537,0.03834806428764646,0
2021-07-07,0.03788682416277749,0.040574107538450914,0.037264488794686176,0.03728766993868177,0.0376551655282216,0
2021-07-08,0.04137319796077839,0.04931322904073386,0.041495135261502,0.04409170938445242,0.0445262669015685,0
2021-07-09,0.04133817125107677,0.04159783249151618,0.03733370537651703,0.03715099355558594,0.03751713948663872,0
2021-07-12,0.03869738112876423,0.04005944944154612,0.03710600580351063,0.036995517006177175,0.03736013092933102,0
2021-07-13,0.03757106124278684,0.039352274087220585,0.03661758211339435,0.039303016559529245,0.0396903737213912,0
2021-07-14,0.03964334795279306,0.03998447134632119,0.03667425369607507,0.037433523494562186,0.03780245592380413,0
2021-07-15,0.03840758229274387,0.04153560076984485,0.03826954940660617,0.03912593497155109,0.03951154864071404,0
2021-07-16,0.038531223735187414,0.0428840087777754,0.037199480616218236,0.042773684146106,0.04319525055575775,0
2021-07-19,0.04601234308176338,0.05815813249485744,0.045666754513396975,0.05294491360653688,0.05346672166498713,0
2021-07-20,0.0490744215116525,0.05311964895258765,0.04559471188820723,0.04577088956057548,0.04622199414733025,0
2021-07-21,0.045635378890128316,0.04559466100356283,0.041321544888544746,0.04121505085841795,0.04162125117887011,0
2021-07-22,0.04046096643445396,0.04234370860013393,0.04012082252433546,0.04062371028609757,0.04102408252319514,0
2021-07-23,0.03880965434405724,0.03970020446708599,0.03738638614492618,0.0390962419136465,0.039481560828795996,0
2021-07-26,0.042498463909426056,0.04396526187179324,0.03990802781249982,0.039862138591548205,0.04025500766755146,0
2021-07-27,0.04232684113620485,0.04646088198533374,0.041858759165983035,0.044099223661636586,0.044533851500359586,0
2021-07-28,0.04414574274641827,0.04456053005492886,0.04006311439384878,0.04172458589022865,0.04213581174926223,0
2021-07-29,0.040721203103908664,0.04076505370416957,0.039085060888747705,0.04016793602202446,0.04056381702719904,0
2021-07-30,0.04496357783424922,0.044812069769483605,0.04004386122068782,0.04159540116511157,0.04200535183385374,0
2021-08-02,0.04124085933242641,0.04506384498512429,0.041147275045672366,0.04447084999047001,0.04490914083575416,0
2021-08-03,0.04372320036846056,0.04631979829269475,0.040587022506801025,0.040893122894977124,0.041296151377440145,0
2021-08-04,0.04145254352821315,0.04284548383146704,0.040275339351801456,0.04093580314278629,0.04133925214151644,0
2021-08-05,0.040275315735478,0.04037569289612814,0.039169772099158125,0.0391162629134615,0.039501779052201855,0
2021-08-06,0.03949332468542079,0.03950873685723376,0.03653236721502984,0.03649799989820347,0.03685771277818282,0
2021-08-09,0.03869276583162333,0.03927280909903533,0.03759262252014854,0.03781692970099635,0.038189644530493595,0
2021-08-10,0.0380018532150019,0.03844939370194379,0.03697836510371474,0.03792807715126248,0.03830188505857875,0
2021-08-11,0.03787571355173802,0.038501396694135326,0.036306538050929094,0.03643697354719157,0.036796086136103245,0
2021-08-12,0.03681078423751457,0.03687732946180608,0.03499299607592731,0.03502505148311691,0.03537024530674646,0
2021-08-13,0.035189300554417394,0.035251379515104875,0.034129461276679304,0.0346474689272249,0.034988943747943056,0
2021-08-16,0.0383551150290886,0.03960993863858193,0.03617314479280682,0.03606506207398408,0.036420506284986255,0
2021-08-17,0.03896542374946898,0.043959007195183086,0.03790404639474814,0.04033420300594427,0.04073172516755795,0
2021-08-18,0.03964240519388577,0.04866967850123367,0.03943770832129616,0.04911425851484082,0.049598311678223254,0
2021-08-19,0.05299470837199591,0.056081967061715046,0.04670733070553182,0.04926567725630687,0.04975122463113931,0
2021-08-20,0.05165481499130322,0.05386401045456275,0.04134543371419636,0.04186214380899806,0.042274726295618875,0
2021-08-23,0.04229939744990797,0.04227740289241245,0.03822388749237645,0.03834458535096238,0.03872249907013004,0
2021-08-24,0.03785967595655341,0.03903776674389613,0.03786151720008766,0.03844007247456431,0.03881892713998935,0
2021-08-25,0.0388691781118079,0.03893561236306182,0.03675994257839839,0.03740170808972444,0.03777032733451862,0
2021-08-26,0.038920219465890325,0.04293098312755758,0.038461537803841116,0.04221754076167978,0.04263362173596122,0
2021-08-27,0.040145824295410595,0.04043048831714769,0.03603543304775353,0.03640199753392213,0.0367607626194549,0
2021-08-30,0.03718650999483332,0.03708036057447166,0.035455170387162456,0.035800367381073867,0.03615320497749428,0
2021-08-31,0.035343815649612066,0.03772459073842168,0.035283419173325045,0.0364957029660226,0.03685539174369092,0
2021-09-01,0.035487006259016664,0.03687846135526581,0.03472483828825814,0.03565737283227584,0.03600879994177392,0
2021-09-02,0.035890761922906286,0.03739676246831797,0.03480781442049591,0.03620997762309151,0.036566849715281007,0
2021-09-03,0.03599716815409304,0.037607740410270124,0.035610675137651815,0.03621877004888349,0.03657572925072055,0
2021-09-07,0.03741910020498974,0.04061305953667414,0.03747171264050923,0.04018074631858809,0.04057675630333789,0
2021-09-08,0.04207234291525739,0.04348307128162001,0.03961146296593938,0.03983056250384507,0.04022312086389526,0
2021-09-09,0.04313290438769226,0.043175642661465605,0.038264396571546795,0.041872686482768665,0.04228536913033611,0
2021-09-10,0.03977474324713006,0.04680059274359042,0.038153196344716304,0.047032149443505,0.0474956822555179,0
2021-09-13,0.04377674471377392,0.04717989769147431,0.04224178885334274,0.04337409069293109,0.043801572241042315,0
2021-09-14,0.0436936537915156,0.045657312487301066,0.04149180844501435,0.04381205055761551,0.04424384760525537,0
2021-09-15,0.043407852658479046,0.045204166482061214,0.040614288584083204,0.04059123003254536,0.040991282470031275,0
2021-09-16,0.04115621824638952,0.044071730026014416,0.03975046181532789,0.04179618483536362,0.04220811593521702,0
2021-09-17,0.04128832213617004,0.048296922704058776,0.041608092237517304,0.047145445749196525,0.04745805848479871,0
2021-09-20,0.0557625085718408,0.06594740946612553,0.05572914339149175,0.05923416869026198,0.0596269379642644,0
2021-09-21,0.05362747099368962,0.05845950119290411,0.050130460935428896,0.05617692580321971,0.056549421132986916,0
2021-09-22,0.052104116384339094,0.05317819167657901,0.047838616714697406,0.04766364029011843,0.04797968941896552,0
2021-09-23,0.04526543042203898,0.04542695591952782,0.0419017284361831,0.042037094337866045,0.04231583392963334,0
2021-09-24,0.04378850991482536,0.045899204423706985,0.03995829537455432,0.03998558233328473,0.040250717168664546,0
2021-09-27,0.04015266318437811,0.0435086144036375,0.040144829183396145,0.04238207032362808,0.042663096057530055,0
2021-09-28,0.04489526635017985,0.056403961487266556,0.04552593655778017,0.053606012945132744,0.05396146338284749,0
2021-09-29,0.05071348048211587,0.05443437774663609,0.049441052117495034,0.05192772202108195,0.05227204564496411,0
2021-09-30,0.04926379543017419,0.05657439775171727,0.04804328662744605,0.053921793819682186,0.054279336482685916,0
2021-10-01,0.057496867731602515,0.05708322697825864,0.04880275225360269,0.04859064309134977,0.04891283336049908,0
2021-10-04,0.05288683514672119,0.05664116602382798,0.05131813470423372,0.053564759004835365,0.05391993395616017,0
2021-10-05,0.05327259342816594,0.05320443775027792,0.048021612370553135,0.04918032541419456,0.04950642941033191,0
2021-10-06,0.053462858691033524,0.05607648440049006,0.04909482002059869,0.04828696319779314,0.04860714171686351,0
2021-10-07,0.046853259036931286,0.047002355943527835,0.04351893921402822,0.044544751635434254,0.044840117826273056,0
2021-10-08,0.044279599977251394,0.04532951390131866,0.04162949898512073,0.04286758572536158,0.043151833068657504,0
2021-10-11,0.04558971575217599,0.046449825805950744,0.041668585922901506,0.04600979982900776,0.04631488012519491,0
2021-10-12,0.04732940116075647,0.04771841131550634,0.0438328928482403,0.045777410186320366,0.04608094941894467,0
2021-10-13,0.04632973657273221,0.046393762432212896,0.04273068584355389,0.04283285009275611,0.04311686549655423,0
2021-10-14,0.04101758399301963,0.04084398810403221,0.03830543971776145,0.0381016962945798,0.03835434044545501,0
2021-10-15,0.03741427631174466,0.03775825754657989,0.03539823098169516,0.03655773973482211,0.036800147760497635,0
2021-10-18,0.038944074752772014,0.04006256461673725,0.03670449356151168,0.03647219163420234,0.036714030083675214,0
2021-10-19,0.0358415746041984,0.036187348350736497,0.03473353130126529,0.03483933805015815,0.03507035022386544,0
2021-10-20,0.03506749611774037,0.03509818204608179,0.0339016865053588,0.03423885335366535,0.03446588373536354,0
2021-10-21,0.035549062258441344,0.0354978760483168,0.03305931656069036,0.03309155922764335,0.03331098057937336,0
2021-10-22,0.03387548874729563,0.03604812040733686,0.03290100998605819,0.03405279058847363,0.034278586649845906,0
2021-10-25,0.03552874754120474,0.03581925892153863,0.03337827956526467,0.03345406690702009,0.033675891828882254,0
2021-10-26,0.03285214360616038,0.03644572278651207,0.032706997318424226,0.03504693359441538,0.035279321582377066,0
2021-10-27,0.03459305409042509,0.03782045843255029,0.034239634388159725,0.03740582334871022,0.03765385259588982,0
2021-10-28,0.03745663677602076,0.037434555139385914,0.035635084218328554,0.03606650467465207,0.03630565466094495,0
2021-10-29,0.038168775758223285,0.039298458442610075,0.03540696998685003,0.035405553029682825,0.035640321003083966,0
2021-11-01,0.03660656273805601,0.038419796600711514,0.035617632605933355,0.03567081023956139,0.03590733583643405,0
2021-11-02,0.03593933525630369,0.036021026810876516,0.034537473498267204,0.03470448343465007,0.034934602751466017,0
2021-11-03,0.03492304581976647,0.03523594454415044,0.032332964548073544,0.032492684502078255,0.03270813627402615,0
2021-11-04,0.03236204421022452,0.03456102653029644,0.03167810028515189,0.03306847028181651,0.03328773842061351,0
